Timestamp,Direction
2021-04-22 11:15:12,Leigh_Woods
2021-04-22 11:15:19,Leigh_Woods
2021-04-22 11:15:24,Leigh_Woods
2021-04-22 11:15:26,Clifton
2021-04-22 11:15:28,Clifton
2021-04-22 11:15:35,Leigh_Woods
2021-04-22 11:15:37,Leigh_Woods
2021-04-22 11:15:47,Leigh_Woods
2021-04-22 11:16:07,Leigh_Woods
2021-04-22 11:16:07,Clifton
2021-04-22 11:16:17,Leigh_Woods
2021-04-22 11:16:22,Leigh_Woods
2021-04-22 11:16:30,Leigh_Woods
2021-04-22 11:16:34,Clifton
2021-04-22 11:16:34,Leigh_Woods
2021-04-22 11:16:40,Leigh_Woods
2021-04-22 11:16:43,Leigh_Woods
2021-04-22 11:16:48,Leigh_Woods
2021-04-22 11:16:51,Clifton
2021-04-22 11:17:03,Clifton
2021-04-22 11:17:25,Clifton
2021-04-22 11:17:37,Leigh_Woods
2021-04-22 11:17:45,Clifton
2021-04-22 11:17:52,Leigh_Woods
2021-04-22 11:17:53,Leigh_Woods
2021-04-22 11:17:58,Clifton
2021-04-22 11:17:59,Leigh_Woods
2021-04-22 11:18:03,Leigh_Woods
2021-04-22 11:18:05,Leigh_Woods
2021-04-22 11:18:11,Leigh_Woods
2021-04-22 11:18:23,Leigh_Woods
2021-04-22 11:18:26,Leigh_Woods
2021-04-22 11:18:35,Clifton
2021-04-22 11:18:38,Clifton
2021-04-22 11:18:41,Clifton
2021-04-22 11:18:48,Leigh_Woods
2021-04-22 11:18:53,Clifton
2021-04-22 11:18:55,Clifton
2021-04-22 11:18:57,Clifton
2021-04-22 11:19:04,Clifton
2021-04-22 11:19:05,Leigh_Woods
2021-04-22 11:19:13,Leigh_Woods
2021-04-22 11:19:21,Leigh_Woods
2021-04-22 11:19:48,Clifton
2021-04-22 11:19:49,Clifton
2021-04-22 11:20:46,Leigh_Woods
2021-04-22 11:20:55,Leigh_Woods
2021-04-22 11:21:08,Leigh_Woods
2021-04-22 11:21:32,Leigh_Woods
2021-04-22 11:21:39,Clifton
2021-04-22 11:21:57,Leigh_Woods
2021-04-22 11:22:02,Leigh_Woods
2021-04-22 11:22:13,Clifton
2021-04-22 11:22:22,Clifton
2021-04-22 11:22:33,Leigh_Woods
2021-04-22 11:22:53,Leigh_Woods
2021-04-22 11:22:55,Leigh_Woods
2021-04-22 11:22:59,Leigh_Woods
2021-04-22 11:23:08,Leigh_Woods
2021-04-22 11:23:10,Clifton
2021-04-22 11:23:11,Leigh_Woods
2021-04-22 11:23:18,Leigh_Woods
2021-04-22 11:23:21,Leigh_Woods
2021-04-22 11:23:25,Leigh_Woods
2021-04-22 11:23:29,Leigh_Woods
2021-04-22 11:23:32,Clifton
2021-04-22 11:23:35,Clifton
2021-04-22 11:23:37,Leigh_Woods
2021-04-22 11:23:41,Leigh_Woods
2021-04-22 11:23:54,Clifton
2021-04-22 11:24:06,Clifton
2021-04-22 11:24:19,Clifton
2021-04-22 11:24:27,Leigh_Woods
2021-04-22 11:24:32,Leigh_Woods
2021-04-22 11:24:46,Leigh_Woods
2021-04-22 11:25:09,Leigh_Woods
2021-04-22 11:25:14,Leigh_Woods
2021-04-22 11:25:18,Leigh_Woods
2021-04-22 11:26:14,Leigh_Woods
2021-04-22 11:26:15,Clifton
2021-04-22 11:26:29,Leigh_Woods
2021-04-22 11:26:35,Leigh_Woods
2021-04-22 11:26:41,Leigh_Woods
2021-04-22 11:26:43,Leigh_Woods
2021-04-22 11:27:10,Leigh_Woods
2021-04-22 11:27:19,Leigh_Woods
2021-04-22 11:27:22,Leigh_Woods
2021-04-22 11:27:32,Clifton
2021-04-22 11:27:35,Clifton
2021-04-22 11:27:42,Clifton
2021-04-22 11:27:43,Leigh_Woods
2021-04-22 11:27:47,Leigh_Woods
2021-04-22 11:27:53,Leigh_Woods
2021-04-22 11:27:54,Clifton
2021-04-22 11:28:02,Clifton
2021-04-22 11:28:03,Leigh_Woods
2021-04-22 11:28:19,Clifton
2021-04-22 11:28:22,Clifton
2021-04-22 11:28:26,Leigh_Woods
2021-04-22 11:28:39,Leigh_Woods
2021-04-22 11:28:55,Leigh_Woods
2021-04-22 11:29:43,Leigh_Woods
2021-04-22 11:29:48,Clifton
2021-04-22 11:29:50,Clifton
2021-04-22 11:29:54,Clifton
2021-04-22 11:29:58,Leigh_Woods
2021-04-22 11:30:11,Clifton
2021-04-22 11:30:15,Clifton
2021-04-22 11:30:32,Clifton
2021-04-22 11:30:35,Clifton
2021-04-22 11:30:44,Leigh_Woods
2021-04-22 11:30:46,Clifton
2021-04-22 11:30:47,Leigh_Woods
2021-04-22 11:31:02,Leigh_Woods
2021-04-22 11:31:06,Clifton
2021-04-22 11:31:08,Clifton
2021-04-22 11:31:11,Leigh_Woods
2021-04-22 11:31:19,Leigh_Woods
2021-04-22 11:31:22,Clifton
2021-04-22 11:31:29,Clifton
2021-04-22 11:31:33,Leigh_Woods
2021-04-22 11:31:36,Clifton
2021-04-22 11:31:50,Clifton
2021-04-22 11:31:54,Clifton
2021-04-22 11:32:04,Clifton
2021-04-22 11:32:37,Leigh_Woods
2021-04-22 11:32:41,Leigh_Woods
2021-04-22 11:32:54,Leigh_Woods
2021-04-22 11:33:06,Leigh_Woods
2021-04-22 11:33:24,Leigh_Woods
2021-04-22 11:33:35,Leigh_Woods
2021-04-22 11:33:45,Clifton
2021-04-22 11:33:50,Clifton
2021-04-22 11:33:50,Leigh_Woods
2021-04-22 11:34:01,Clifton
2021-04-22 11:34:03,Leigh_Woods
2021-04-22 11:34:04,Clifton
2021-04-22 11:34:04,Leigh_Woods
2021-04-22 11:34:09,Leigh_Woods
2021-04-22 11:34:15,Leigh_Woods
2021-04-22 11:34:16,Clifton
2021-04-22 11:34:27,Leigh_Woods
2021-04-22 11:34:34,Clifton
2021-04-22 11:34:35,Clifton
2021-04-22 11:34:36,Leigh_Woods
2021-04-22 11:34:38,Clifton
2021-04-22 11:34:38,Leigh_Woods
2021-04-22 11:34:40,Clifton
2021-04-22 11:34:51,Leigh_Woods
2021-04-22 11:34:53,Leigh_Woods
2021-04-22 11:34:54,Clifton
2021-04-22 11:35:00,Clifton
2021-04-22 11:35:41,Leigh_Woods
2021-04-22 11:35:51,Leigh_Woods
2021-04-22 11:36:00,Clifton
2021-04-22 11:36:07,Leigh_Woods
2021-04-22 11:36:10,Clifton
2021-04-22 11:36:25,Leigh_Woods
2021-04-22 11:36:30,Leigh_Woods
2021-04-22 11:36:38,Leigh_Woods
2021-04-22 11:36:49,Clifton
2021-04-22 11:36:56,Leigh_Woods
2021-04-22 11:36:58,Leigh_Woods
2021-04-22 11:37:14,Clifton
2021-04-22 11:37:16,Clifton
2021-04-22 11:37:40,Clifton
2021-04-22 11:37:43,Leigh_Woods
2021-04-22 11:38:02,Leigh_Woods
2021-04-22 11:38:16,Clifton
2021-04-22 11:38:24,Clifton
2021-04-22 11:38:26,Clifton
2021-04-22 11:38:36,Leigh_Woods
2021-04-22 11:38:40,Clifton
2021-04-22 11:38:43,Leigh_Woods
2021-04-22 11:38:46,Leigh_Woods
2021-04-22 11:38:49,Clifton
2021-04-22 11:39:03,Leigh_Woods
2021-04-22 11:39:14,Leigh_Woods
2021-04-22 11:39:37,Leigh_Woods
2021-04-22 11:39:44,Clifton
2021-04-22 11:39:48,Leigh_Woods
2021-04-22 11:39:51,Clifton
2021-04-22 11:40:03,Leigh_Woods
2021-04-22 11:40:07,Leigh_Woods
2021-04-22 11:40:28,Clifton
2021-04-22 11:40:40,Clifton
2021-04-22 11:40:47,Clifton
2021-04-22 11:40:49,Clifton
2021-04-22 11:41:01,Leigh_Woods
2021-04-22 11:41:25,Clifton
2021-04-22 11:41:28,Clifton
2021-04-22 11:41:31,Clifton
2021-04-22 11:41:47,Clifton
2021-04-22 11:41:49,Leigh_Woods
2021-04-22 11:41:56,Clifton
2021-04-22 11:41:59,Clifton
2021-04-22 11:42:12,Leigh_Woods
2021-04-22 11:42:14,Clifton
2021-04-22 11:42:31,Leigh_Woods
2021-04-22 11:42:38,Leigh_Woods
2021-04-22 11:42:40,Clifton
2021-04-22 11:42:41,Leigh_Woods
2021-04-22 11:42:50,Clifton
2021-04-22 11:42:51,Clifton
2021-04-22 11:43:08,Clifton
2021-04-22 11:43:16,Leigh_Woods
2021-04-22 11:43:21,Leigh_Woods
2021-04-22 11:43:36,Leigh_Woods
2021-04-22 11:43:38,Clifton
2021-04-22 11:44:07,Leigh_Woods
2021-04-22 11:44:16,Leigh_Woods
2021-04-22 11:44:16,Clifton
2021-04-22 11:44:25,Leigh_Woods
2021-04-22 11:44:27,Leigh_Woods
2021-04-22 11:44:39,Leigh_Woods
2021-04-22 11:44:48,Clifton
2021-04-22 11:45:17,Clifton
2021-04-22 11:45:22,Clifton
2021-04-22 11:45:40,Clifton
2021-04-22 11:45:50,Clifton
2021-04-22 11:45:53,Clifton
2021-04-22 11:46:00,Clifton
2021-04-22 11:46:07,Clifton
2021-04-22 11:46:21,Leigh_Woods
2021-04-22 11:46:22,Clifton
2021-04-22 11:46:24,Leigh_Woods
2021-04-22 11:46:32,Leigh_Woods
2021-04-22 11:46:41,Clifton
2021-04-22 11:46:52,Leigh_Woods
2021-04-22 11:46:56,Leigh_Woods
2021-04-22 11:47:02,Clifton
2021-04-22 11:47:15,Clifton
2021-04-22 11:47:17,Clifton
2021-04-22 11:47:20,Clifton
2021-04-22 11:47:38,Leigh_Woods
2021-04-22 11:47:39,Clifton
2021-04-22 11:47:53,Leigh_Woods
2021-04-22 11:47:55,Leigh_Woods
2021-04-22 11:47:57,Leigh_Woods
2021-04-22 11:47:59,Clifton
2021-04-22 11:48:02,Leigh_Woods
2021-04-22 11:48:04,Clifton
2021-04-22 11:48:10,Leigh_Woods
2021-04-22 11:48:27,Clifton
2021-04-22 11:48:44,Leigh_Woods
2021-04-22 11:49:01,Leigh_Woods
2021-04-22 11:49:08,Leigh_Woods
2021-04-22 11:49:13,Leigh_Woods
2021-04-22 11:49:26,Leigh_Woods
2021-04-22 11:49:32,Leigh_Woods
2021-04-22 11:49:40,Leigh_Woods
2021-04-22 11:49:45,Clifton
2021-04-22 11:49:50,Leigh_Woods
2021-04-22 11:49:53,Leigh_Woods
2021-04-22 11:49:59,Leigh_Woods
2021-04-22 11:50:14,Clifton
2021-04-22 11:50:19,Clifton
2021-04-22 11:50:32,Clifton
2021-04-22 11:50:45,Leigh_Woods
2021-04-22 11:50:52,Clifton
2021-04-22 11:50:53,Leigh_Woods
2021-04-22 11:51:15,Leigh_Woods
2021-04-22 11:51:19,Clifton
2021-04-22 11:51:29,Leigh_Woods
2021-04-22 11:51:40,Clifton
2021-04-22 11:51:44,Leigh_Woods
2021-04-22 11:51:49,Clifton
2021-04-22 11:52:05,Leigh_Woods
2021-04-22 11:52:09,Leigh_Woods
2021-04-22 11:52:19,Leigh_Woods
2021-04-22 11:52:26,Clifton
2021-04-22 11:52:32,Leigh_Woods
2021-04-22 11:52:42,Clifton
2021-04-22 11:52:50,Leigh_Woods
2021-04-22 11:53:01,Leigh_Woods
2021-04-22 11:53:07,Clifton
2021-04-22 11:53:10,Leigh_Woods
2021-04-22 11:53:11,Leigh_Woods
2021-04-22 11:54:01,Clifton
2021-04-22 11:54:04,Leigh_Woods
2021-04-22 11:54:06,Leigh_Woods
2021-04-22 11:54:15,Clifton
2021-04-22 11:54:17,Clifton
2021-04-22 11:54:23,Clifton
2021-04-22 11:54:37,Leigh_Woods
2021-04-22 11:54:39,Leigh_Woods
2021-04-22 11:54:41,Clifton
2021-04-22 11:54:42,Clifton
2021-04-22 11:54:45,Leigh_Woods
2021-04-22 11:54:50,Leigh_Woods
2021-04-22 11:55:03,Leigh_Woods
2021-04-22 11:55:06,Leigh_Woods
2021-04-22 11:55:20,Leigh_Woods
2021-04-22 11:55:21,Leigh_Woods
2021-04-22 11:55:26,Leigh_Woods
2021-04-22 11:55:31,Clifton
2021-04-22 11:55:39,Clifton
2021-04-22 11:55:44,Clifton
2021-04-22 11:55:48,Clifton
2021-04-22 11:55:52,Leigh_Woods
2021-04-22 11:56:27,Clifton
2021-04-22 11:56:34,Leigh_Woods
2021-04-22 11:56:42,Clifton
2021-04-22 11:56:43,Leigh_Woods
2021-04-22 11:56:51,Leigh_Woods
2021-04-22 11:57:05,Clifton
2021-04-22 11:57:09,Leigh_Woods
2021-04-22 11:57:11,Leigh_Woods
2021-04-22 11:57:20,Leigh_Woods
2021-04-22 11:57:22,Leigh_Woods
2021-04-22 11:57:46,Clifton
2021-04-22 11:57:58,Leigh_Woods
2021-04-22 11:58:20,Clifton
2021-04-22 11:58:23,Clifton
2021-04-22 11:58:28,Clifton
2021-04-22 11:58:30,Clifton
2021-04-22 11:58:55,Clifton
2021-04-22 11:59:12,Clifton
2021-04-22 11:59:23,Clifton
2021-04-22 11:59:35,Leigh_Woods
2021-04-22 11:59:36,Clifton
2021-04-22 11:59:38,Clifton
2021-04-22 11:59:42,Clifton
2021-04-22 11:59:44,Leigh_Woods
2021-04-22 11:59:52,Leigh_Woods
2021-04-22 11:59:52,Clifton
2021-04-22 11:59:58,Leigh_Woods
2021-04-22 11:59:59,Clifton
2021-04-22 12:00:05,Clifton
2021-04-22 12:00:09,Leigh_Woods
2021-04-22 12:00:12,Clifton
2021-04-22 12:00:17,Clifton
2021-04-22 12:00:32,Leigh_Woods
2021-04-22 12:00:36,Clifton
2021-04-22 12:00:39,Clifton
2021-04-22 12:00:45,Leigh_Woods
2021-04-22 12:12:18,Leigh_Woods
2021-04-22 12:12:26,Leigh_Woods
2021-04-22 12:12:29,Leigh_Woods
2021-04-22 12:12:36,Clifton
2021-04-22 12:13:09,Clifton
2021-04-22 12:13:11,Leigh_Woods
2021-04-22 12:13:32,Leigh_Woods
2021-04-22 12:13:39,Leigh_Woods
2021-04-22 12:13:43,Leigh_Woods
2021-04-22 12:13:53,Leigh_Woods
2021-04-22 12:14:04,Leigh_Woods
2021-04-22 12:14:34,Leigh_Woods
2021-04-22 12:14:45,Leigh_Woods
2021-04-22 12:14:51,Leigh_Woods
2021-04-22 12:14:55,Leigh_Woods
2021-04-22 12:14:59,Clifton
2021-04-22 12:15:21,Clifton
2021-04-22 12:15:33,Clifton
2021-04-22 12:15:35,Clifton
2021-04-22 12:15:47,Clifton
2021-04-22 12:15:51,Leigh_Woods
2021-04-22 12:16:04,Clifton
2021-04-22 12:16:09,Leigh_Woods
2021-04-22 12:16:14,Leigh_Woods
2021-04-22 12:16:26,Clifton
2021-04-22 12:16:48,Clifton
2021-04-22 12:16:56,Leigh_Woods
2021-04-22 12:17:05,Leigh_Woods
2021-04-22 12:17:07,Clifton
2021-04-22 12:17:17,Leigh_Woods
2021-04-22 12:17:27,Clifton
2021-04-22 12:18:08,Leigh_Woods
2021-04-22 12:18:10,Leigh_Woods
2021-04-22 12:18:20,Leigh_Woods
2021-04-22 12:18:22,Leigh_Woods
2021-04-22 12:18:27,Leigh_Woods
2021-04-22 12:18:35,Leigh_Woods
2021-04-22 12:18:45,Clifton
2021-04-22 12:19:10,Leigh_Woods
2021-04-22 12:19:14,Clifton
2021-04-22 12:19:17,Leigh_Woods
2021-04-22 12:19:22,Leigh_Woods
2021-04-22 12:19:29,Clifton
2021-04-22 12:19:32,Clifton
2021-04-22 12:19:34,Clifton
2021-04-22 12:19:45,Leigh_Woods
2021-04-22 12:19:52,Clifton
2021-04-22 12:20:00,Clifton
2021-04-22 12:20:18,Leigh_Woods
2021-04-22 12:20:36,Clifton
2021-04-22 12:20:55,Clifton
2021-04-22 12:20:58,Leigh_Woods
2021-04-22 12:21:00,Leigh_Woods
2021-04-22 12:21:12,Leigh_Woods
2021-04-22 12:21:16,Clifton
2021-04-22 12:21:30,Clifton
2021-04-22 12:21:33,Clifton
2021-04-22 12:21:39,Clifton
2021-04-22 12:21:46,Leigh_Woods
2021-04-22 12:21:53,Clifton
2021-04-22 12:21:54,Leigh_Woods
2021-04-22 12:21:57,Clifton
2021-04-22 12:22:24,Clifton
2021-04-22 12:22:34,Clifton
2021-04-22 12:22:42,Clifton
2021-04-22 12:22:50,Leigh_Woods
2021-04-22 12:23:13,Leigh_Woods
2021-04-22 12:23:16,Leigh_Woods
2021-04-22 12:23:21,Leigh_Woods
2021-04-22 12:23:21,Clifton
2021-04-22 12:23:40,Leigh_Woods
2021-04-22 12:24:05,Clifton
2021-04-22 12:24:24,Clifton
2021-04-22 12:25:00,Clifton
2021-04-22 12:25:02,Clifton
2021-04-22 12:25:18,Leigh_Woods
2021-04-22 12:25:23,Clifton
2021-04-22 12:25:30,Leigh_Woods
2021-04-22 12:25:39,Leigh_Woods
2021-04-22 12:25:57,Leigh_Woods
2021-04-22 12:25:58,Clifton
2021-04-22 12:26:06,Clifton
2021-04-22 12:26:12,Clifton
2021-04-22 12:26:16,Clifton
2021-04-22 12:26:29,Clifton
2021-04-22 12:26:33,Clifton
2021-04-22 12:26:34,Leigh_Woods
2021-04-22 12:26:44,Leigh_Woods
2021-04-22 12:26:48,Clifton
2021-04-22 12:26:51,Leigh_Woods
2021-04-22 12:26:53,Leigh_Woods
2021-04-22 12:27:02,Leigh_Woods
2021-04-22 12:27:13,Leigh_Woods
2021-04-22 12:27:16,Leigh_Woods
2021-04-22 12:27:22,Leigh_Woods
2021-04-22 12:27:28,Clifton
2021-04-22 12:27:30,Clifton
2021-04-22 12:27:33,Leigh_Woods
2021-04-22 12:27:36,Leigh_Woods
2021-04-22 12:27:39,Clifton
2021-04-22 12:27:46,Clifton
2021-04-22 12:28:06,Clifton
2021-04-22 12:28:21,Clifton
2021-04-22 12:28:26,Clifton
2021-04-22 12:28:28,Clifton
2021-04-22 12:28:39,Clifton
2021-04-22 12:28:50,Leigh_Woods
2021-04-22 12:28:51,Clifton
2021-04-22 12:28:54,Leigh_Woods
2021-04-22 12:29:06,Leigh_Woods
2021-04-22 12:29:10,Clifton
2021-04-22 12:29:17,Clifton
2021-04-22 12:29:32,Leigh_Woods
2021-04-22 12:29:37,Leigh_Woods
2021-04-22 12:29:47,Leigh_Woods
2021-04-22 12:29:51,Leigh_Woods
2021-04-22 12:29:53,Leigh_Woods
2021-04-22 12:29:59,Leigh_Woods
2021-04-22 12:30:09,Clifton
2021-04-22 12:30:15,Clifton
2021-04-22 12:30:24,Clifton
2021-04-22 12:30:33,Clifton
2021-04-22 12:30:47,Clifton
2021-04-22 12:30:51,Clifton
2021-04-22 12:31:16,Leigh_Woods
2021-04-22 12:31:21,Leigh_Woods
2021-04-22 12:31:23,Leigh_Woods
2021-04-22 12:31:25,Clifton
2021-04-22 12:31:28,Clifton
2021-04-22 12:31:31,Clifton
2021-04-22 12:31:34,Leigh_Woods
2021-04-22 12:31:34,Clifton
2021-04-22 12:31:37,Clifton
2021-04-22 12:31:39,Leigh_Woods
2021-04-22 12:31:40,Clifton
2021-04-22 12:31:46,Leigh_Woods
2021-04-22 12:31:46,Clifton
2021-04-22 12:31:49,Clifton
2021-04-22 12:31:50,Leigh_Woods
2021-04-22 12:31:54,Clifton
2021-04-22 12:31:58,Leigh_Woods
2021-04-22 12:31:58,Clifton
2021-04-22 12:32:08,Clifton
2021-04-22 12:32:11,Leigh_Woods
2021-04-22 12:32:22,Clifton
2021-04-22 12:32:24,Leigh_Woods
2021-04-22 12:32:24,Clifton
2021-04-22 12:32:29,Clifton
2021-04-22 12:32:47,Clifton
2021-04-22 12:32:54,Leigh_Woods
2021-04-22 12:33:14,Leigh_Woods
2021-04-22 12:33:43,Leigh_Woods
2021-04-22 12:33:51,Leigh_Woods
2021-04-22 12:33:53,Leigh_Woods
2021-04-22 12:34:03,Clifton
2021-04-22 12:34:05,Clifton
2021-04-22 12:34:07,Clifton
2021-04-22 12:34:23,Leigh_Woods
2021-04-22 12:34:35,Leigh_Woods
2021-04-22 12:34:36,Leigh_Woods
2021-04-22 12:34:38,Leigh_Woods
2021-04-22 12:34:47,Clifton
2021-04-22 12:34:50,Leigh_Woods
2021-04-22 12:35:02,Leigh_Woods
2021-04-22 12:35:13,Leigh_Woods
2021-04-22 12:35:19,Leigh_Woods
2021-04-22 12:35:21,Leigh_Woods
2021-04-22 12:35:27,Leigh_Woods
2021-04-22 12:35:29,Leigh_Woods
2021-04-22 12:35:38,Leigh_Woods
2021-04-22 12:35:59,Clifton
2021-04-22 12:36:05,Clifton
2021-04-22 12:36:16,Clifton
2021-04-22 12:36:18,Clifton
2021-04-22 12:36:22,Clifton
2021-04-22 12:36:24,Leigh_Woods
2021-04-22 12:36:32,Leigh_Woods
2021-04-22 12:36:33,Clifton
2021-04-22 12:36:36,Leigh_Woods
2021-04-22 12:36:38,Clifton
2021-04-22 12:36:42,Clifton
2021-04-22 12:37:03,Leigh_Woods
2021-04-22 12:37:05,Clifton
2021-04-22 12:37:07,Clifton
2021-04-22 12:37:08,Leigh_Woods
2021-04-22 12:37:32,Clifton
2021-04-22 12:37:38,Clifton
2021-04-22 12:37:39,Clifton
2021-04-22 12:37:50,Clifton
2021-04-22 12:37:57,Clifton
2021-04-22 12:38:39,Leigh_Woods
2021-04-22 12:38:42,Leigh_Woods
2021-04-22 12:38:48,Leigh_Woods
2021-04-22 12:38:51,Leigh_Woods
2021-04-22 12:38:58,Leigh_Woods
2021-04-22 12:39:00,Leigh_Woods
2021-04-22 12:39:26,Clifton
2021-04-22 12:39:31,Clifton
2021-04-22 12:39:42,Leigh_Woods
2021-04-22 12:39:45,Leigh_Woods
2021-04-22 12:39:45,Clifton
2021-04-22 12:39:57,Clifton
2021-04-22 12:40:00,Clifton
2021-04-22 12:40:07,Leigh_Woods
2021-04-22 12:40:13,Leigh_Woods
2021-04-22 12:40:19,Leigh_Woods
2021-04-22 12:40:22,Leigh_Woods
2021-04-22 12:40:40,Leigh_Woods
2021-04-22 12:40:40,Clifton
2021-04-22 12:40:42,Leigh_Woods
2021-04-22 12:40:50,Leigh_Woods
2021-04-22 12:40:58,Leigh_Woods
2021-04-22 12:41:02,Leigh_Woods
2021-04-22 12:41:02,Clifton
2021-04-22 12:41:12,Leigh_Woods
2021-04-22 12:41:31,Clifton
2021-04-22 12:41:52,Clifton
2021-04-22 12:41:58,Clifton
2021-04-22 12:42:06,Leigh_Woods
2021-04-22 12:42:36,Leigh_Woods
2021-04-22 12:42:42,Clifton
2021-04-22 12:42:42,Leigh_Woods
2021-04-22 12:42:47,Clifton
2021-04-22 12:42:51,Clifton
2021-04-22 12:42:56,Leigh_Woods
2021-04-22 12:43:15,Clifton
2021-04-22 12:43:16,Leigh_Woods
2021-04-22 12:43:20,Leigh_Woods
2021-04-22 12:43:24,Leigh_Woods
2021-04-22 12:43:37,Clifton
2021-04-22 12:43:48,Clifton
2021-04-22 12:44:29,Leigh_Woods
2021-04-22 12:44:30,Leigh_Woods
2021-04-22 12:44:39,Clifton
2021-04-22 12:44:47,Clifton
2021-04-22 12:44:53,Leigh_Woods
2021-04-22 12:44:52,Clifton
2021-04-22 12:45:21,Leigh_Woods
2021-04-22 12:45:34,Leigh_Woods
2021-04-22 12:45:36,Leigh_Woods
2021-04-22 12:45:41,Leigh_Woods
2021-04-22 12:45:47,Clifton
2021-04-22 12:45:47,Leigh_Woods
2021-04-22 12:45:52,Leigh_Woods
2021-04-22 12:46:02,Leigh_Woods
2021-04-22 12:46:08,Leigh_Woods
2021-04-22 12:46:10,Leigh_Woods
2021-04-22 12:46:11,Clifton
2021-04-22 12:46:20,Leigh_Woods
2021-04-22 12:46:26,Leigh_Woods
2021-04-22 12:46:27,Clifton
2021-04-22 12:46:29,Leigh_Woods
2021-04-22 12:46:37,Leigh_Woods
2021-04-22 12:46:47,Leigh_Woods
2021-04-22 12:46:56,Clifton
2021-04-22 12:47:00,Leigh_Woods
2021-04-22 12:47:04,Leigh_Woods
2021-04-22 12:47:08,Clifton
2021-04-22 12:47:12,Leigh_Woods
2021-04-22 12:47:14,Leigh_Woods
2021-04-22 12:47:29,Clifton
2021-04-22 12:47:36,Clifton
2021-04-22 12:47:46,Clifton
2021-04-22 12:47:49,Clifton
2021-04-22 12:47:52,Leigh_Woods
2021-04-22 12:48:01,Clifton
2021-04-22 12:48:11,Clifton
2021-04-22 12:48:12,Clifton
2021-04-22 12:48:16,Clifton
2021-04-22 12:48:20,Leigh_Woods
2021-04-22 12:48:36,Leigh_Woods
2021-04-22 12:48:37,Leigh_Woods
2021-04-22 12:48:38,Clifton
2021-04-22 12:48:59,Clifton
2021-04-22 12:49:02,Clifton
2021-04-22 12:49:18,Clifton
2021-04-22 12:49:25,Clifton
2021-04-22 12:49:32,Leigh_Woods
2021-04-22 12:49:33,Clifton
2021-04-22 12:49:35,Leigh_Woods
2021-04-22 12:49:36,Clifton
2021-04-22 12:49:48,Clifton
2021-04-22 12:49:55,Leigh_Woods
2021-04-22 12:50:01,Clifton
2021-04-22 12:50:31,Leigh_Woods
2021-04-22 12:50:37,Leigh_Woods
2021-04-22 12:50:44,Leigh_Woods
2021-04-22 12:50:51,Clifton
2021-04-22 12:50:57,Leigh_Woods
2021-04-22 12:51:10,Clifton
2021-04-22 12:51:11,Leigh_Woods
2021-04-22 12:51:13,Leigh_Woods
2021-04-22 12:51:14,Clifton
2021-04-22 12:51:18,Clifton
2021-04-22 12:51:18,Leigh_Woods
2021-04-22 12:51:22,Leigh_Woods
2021-04-22 12:51:30,Leigh_Woods
2021-04-22 12:51:45,Leigh_Woods
2021-04-22 12:51:58,Clifton
2021-04-22 12:52:00,Leigh_Woods
2021-04-22 12:52:09,Leigh_Woods
2021-04-22 12:52:11,Leigh_Woods
2021-04-22 12:52:16,Clifton
2021-04-22 12:52:26,Leigh_Woods
2021-04-22 12:52:29,Leigh_Woods
2021-04-22 12:52:43,Leigh_Woods
2021-04-22 12:52:45,Clifton
2021-04-22 12:52:50,Leigh_Woods
2021-04-22 12:52:59,Clifton
2021-04-22 12:53:03,Clifton
2021-04-22 12:53:10,Clifton
2021-04-22 12:53:17,Clifton
2021-04-22 12:53:19,Clifton
2021-04-22 12:53:24,Leigh_Woods
2021-04-22 12:53:25,Clifton
2021-04-22 12:53:28,Clifton
2021-04-22 12:53:32,Clifton
2021-04-22 12:53:38,Clifton
2021-04-22 12:53:40,Leigh_Woods
2021-04-22 12:53:53,Leigh_Woods
2021-04-22 12:53:55,Leigh_Woods
2021-04-22 12:54:07,Leigh_Woods
2021-04-22 12:54:11,Clifton
2021-04-22 12:54:22,Clifton
2021-04-22 12:54:29,Leigh_Woods
2021-04-22 12:54:33,Leigh_Woods
2021-04-22 12:54:47,Clifton
2021-04-22 12:54:48,Clifton
2021-04-22 12:55:02,Clifton
2021-04-22 12:55:04,Leigh_Woods
2021-04-22 12:55:05,Clifton
2021-04-22 12:55:07,Leigh_Woods
2021-04-22 12:55:08,Clifton
2021-04-22 12:55:10,Clifton
2021-04-22 12:55:11,Leigh_Woods
2021-04-22 12:55:20,Leigh_Woods
2021-04-22 12:55:23,Leigh_Woods
2021-04-22 12:55:34,Leigh_Woods
2021-04-22 12:55:42,Leigh_Woods
2021-04-22 12:55:57,Leigh_Woods
2021-04-22 12:56:14,Leigh_Woods
2021-04-22 12:56:22,Leigh_Woods
2021-04-22 12:56:25,Leigh_Woods
2021-04-22 12:56:31,Leigh_Woods
2021-04-22 12:56:36,Leigh_Woods
2021-04-22 12:56:39,Clifton
2021-04-22 12:56:41,Clifton
2021-04-22 12:56:49,Leigh_Woods
2021-04-22 12:56:52,Clifton
2021-04-22 12:57:00,Leigh_Woods
2021-04-22 12:57:17,Clifton
2021-04-22 12:57:18,Clifton
2021-04-22 12:57:22,Clifton
2021-04-22 12:57:43,Leigh_Woods
2021-04-22 12:57:50,Clifton
2021-04-22 12:58:12,Leigh_Woods
2021-04-22 12:58:13,Clifton
2021-04-22 12:59:00,Leigh_Woods
